Date.Time,SN_10779056,SN_10779059,SN_10779060,SN_10779061,SN_10779062,SN_10779063,SN_10779064,SN_10779065,SN_10779067
3/8/16 7:45,24.823,24.992,24.653,24.847,24.774,24.653,25.016,24.798,24.798
3/8/16 8:00,24.823,24.968,24.629,24.847,24.75,24.629,25.016,24.774,24.774
3/8/16 8:15,24.798,24.968,24.605,24.847,24.75,24.629,25.016,24.774,24.774
3/8/16 8:30,24.823,24.968,24.605,24.847,24.774,24.629,25.016,24.798,24.798
3/8/16 8:45,24.823,24.992,24.605,24.847,24.774,24.629,25.04,24.798,24.798
3/8/16 9:00,24.823,24.992,24.605,24.847,24.774,24.653,25.04,24.823,24.823
3/8/16 9:15,24.847,25.016,24.629,24.871,24.798,24.677,25.065,24.847,24.871
3/8/16 9:30,24.871,25.04,24.677,24.895,24.798,24.702,25.089,24.895,24.919
3/8/16 9:45,24.944,25.089,24.726,24.968,24.871,24.75,25.162,24.944,24.968
3/8/16 10:00,25.016,25.137,24.774,25.016,24.895,24.798,25.186,24.992,25.04
3/8/16 10:15,25.113,25.234,24.895,25.113,24.968,24.895,25.283,25.089,25.137
3/8/16 10:30,25.186,25.307,24.968,25.186,25.016,24.968,25.38,25.162,25.21
3/8/16 10:45,25.307,25.404,25.065,25.283,25.089,25.065,25.501,25.258,25.307
3/8/16 11:00,25.38,25.428,25.137,25.355,25.137,25.113,25.574,25.307,25.38
3/8/16 11:15,25.501,25.501,25.234,25.428,25.21,25.21,25.671,25.38,25.453
3/8/16 11:30,25.501,25.501,25.234,25.428,25.21,25.21,25.671,25.38,25.453
3/8/16 11:45,25.525,25.501,25.258,25.453,25.21,25.21,25.72,25.38,25.453
3/8/16 12:00,25.55,25.501,25.258,25.477,25.21,25.21,25.72,25.404,25.453
3/8/16 12:15,25.525,25.477,25.258,25.477,25.186,25.186,25.695,25.38,25.404
3/8/16 12:30,25.525,25.453,25.21,25.428,25.162,25.137,25.695,25.355,25.355
3/8/16 12:45,25.453,25.404,25.162,25.404,25.113,25.065,25.647,25.283,25.307
3/8/16 13:00,25.428,25.355,25.137,25.355,25.065,25.016,25.598,25.258,25.258
3/8/16 13:15,25.38,25.307,25.089,25.331,25.04,24.992,25.574,25.234,25.21
3/8/16 13:30,25.355,25.283,25.04,25.307,25.016,24.944,25.55,25.21,25.186
3/8/16 13:45,25.331,25.258,25.016,25.258,24.992,24.919,25.525,25.186,25.162
3/8/16 14:00,25.307,25.234,25.016,25.258,24.992,24.919,25.501,25.186,25.137
3/8/16 14:15,25.307,25.234,25.016,25.234,24.968,24.919,25.453,25.162,25.113
3/8/16 14:30,25.258,25.21,24.992,25.21,24.944,24.895,25.428,25.137,25.089
3/8/16 14:45,25.234,25.162,24.968,25.186,24.919,24.895,25.355,25.089,25.04
3/8/16 15:00,25.21,25.137,24.944,25.137,24.895,24.847,25.307,25.04,24.992
3/8/16 15:15,25.162,25.113,24.919,25.113,24.871,24.847,25.258,25.016,24.944
3/8/16 15:30,25.137,25.089,24.919,25.089,24.871,24.823,25.234,24.992,24.919
3/8/16 15:45,25.113,25.065,24.895,25.04,24.823,24.798,25.186,24.968,24.871
3/8/16 16:00,25.065,25.016,24.847,24.992,24.798,24.774,25.137,24.919,24.823
3/8/16 16:15,25.016,24.944,24.823,24.944,24.75,24.726,25.065,24.871,24.774
3/8/16 16:30,24.992,24.919,24.774,24.895,24.726,24.702,25.016,24.823,24.726
3/8/16 16:45,24.944,24.871,24.75,24.847,24.677,24.677,24.944,24.774,24.677
3/8/16 17:00,24.871,24.823,24.702,24.798,24.629,24.629,24.895,24.726,24.605
3/8/16 17:15,24.823,24.774,24.653,24.75,24.605,24.557,24.823,24.677,24.557
3/8/16 17:30,24.75,24.702,24.605,24.677,24.532,24.508,24.75,24.605,24.484
3/8/16 17:45,24.702,24.653,24.532,24.605,24.484,24.46,24.677,24.557,24.412
3/8/16 18:00,24.629,24.605,24.484,24.557,24.436,24.412,24.605,24.484,24.339
3/8/16 18:15,24.557,24.557,24.412,24.46,24.363,24.339,24.508,24.412,24.267
3/8/16 18:30,24.484,24.484,24.363,24.388,24.315,24.267,24.412,24.339,24.195
3/8/16 18:45,24.412,24.436,24.291,24.315,24.243,24.219,24.339,24.267,24.122
3/8/16 19:00,24.363,24.363,24.243,24.267,24.195,24.146,24.267,24.219,24.05
3/8/16 19:15,24.315,24.339,24.195,24.195,24.146,24.098,24.195,24.146,24.002
3/8/16 19:30,24.267,24.291,24.146,24.146,24.098,24.05,24.122,24.098,23.93
3/8/16 19:45,24.195,24.267,24.098,24.074,24.05,24.002,24.074,24.05,23.881
3/8/16 20:00,24.146,24.219,24.074,24.026,24.002,23.954,24.002,24.002,23.833
3/8/16 20:15,24.098,24.195,24.026,23.978,23.954,23.905,23.93,23.954,23.785
3/8/16 20:30,24.05,24.171,23.978,23.905,23.905,23.857,23.881,23.905,23.737
3/8/16 20:45,24.026,24.146,23.954,23.857,23.881,23.833,23.833,23.857,23.689
3/8/16 21:00,24.002,24.122,23.93,23.833,23.833,23.809,23.785,23.857,23.665
3/8/16 21:15,23.978,24.122,23.905,23.785,23.809,23.785,23.737,23.833,23.641
3/8/16 21:30,23.954,24.122,23.881,23.761,23.785,23.761,23.689,23.785,23.617
3/8/16 21:45,23.93,24.098,23.857,23.737,23.761,23.737,23.665,23.785,23.617
3/8/16 22:00,23.905,24.098,23.857,23.689,23.737,23.713,23.641,23.761,23.593
3/8/16 22:15,23.881,24.098,23.833,23.665,23.737,23.689,23.593,23.737,23.569
3/8/16 22:30,23.857,24.074,23.809,23.641,23.689,23.665,23.569,23.713,23.545
3/8/16 22:45,23.833,24.074,23.785,23.593,23.665,23.641,23.521,23.689,23.521
3/8/16 23:00,23.809,24.05,23.761,23.569,23.641,23.617,23.497,23.689,23.497
3/8/16 23:15,23.785,24.026,23.737,23.521,23.617,23.593,23.448,23.641,23.472
3/8/16 23:30,23.785,24.026,23.737,23.497,23.593,23.569,23.424,23.641,23.472
3/8/16 23:45,23.761,24.002,23.713,23.472,23.593,23.545,23.4,23.617,23.448
3/9/16 0:00,23.737,24.002,23.689,23.448,23.569,23.521,23.376,23.593,23.424
3/9/16 0:15,23.713,23.978,23.665,23.4,23.545,23.497,23.352,23.569,23.4
3/9/16 0:30,23.689,23.978,23.665,23.376,23.521,23.472,23.304,23.545,23.376
3/9/16 0:45,23.665,23.954,23.641,23.352,23.497,23.472,23.28,23.545,23.376
3/9/16 1:00,23.641,23.93,23.617,23.328,23.472,23.448,23.256,23.521,23.352
3/9/16 1:15,23.617,23.93,23.593,23.304,23.448,23.424,23.208,23.497,23.328
3/9/16 1:30,23.593,23.905,23.569,23.256,23.4,23.376,23.184,23.472,23.304
3/9/16 1:45,23.569,23.881,23.545,23.232,23.376,23.352,23.16,23.448,23.28
3/9/16 2:00,23.545,23.881,23.545,23.208,23.352,23.328,23.112,23.424,23.256
3/9/16 2:15,23.545,23.857,23.521,23.184,23.328,23.304,23.088,23.4,23.232
3/9/16 2:30,23.521,23.857,23.497,23.136,23.304,23.28,23.064,23.376,23.208
3/9/16 2:45,23.472,23.833,23.472,23.112,23.28,23.256,23.016,23.352,23.184
3/9/16 3:00,23.472,23.809,23.448,23.064,23.256,23.232,22.992,23.328,23.16
3/9/16 3:15,23.448,23.809,23.424,23.064,23.256,23.232,22.968,23.304,23.16
3/9/16 3:30,23.448,23.785,23.424,23.04,23.232,23.208,22.944,23.304,23.136
3/9/16 3:45,23.4,23.785,23.4,23.016,23.208,23.184,22.92,23.28,23.112
3/9/16 4:00,23.4,23.785,23.376,22.992,23.184,23.16,22.896,23.256,23.112
3/9/16 4:15,23.376,23.761,23.376,22.968,23.16,23.16,22.872,23.256,23.088
3/9/16 4:30,23.352,23.737,23.352,22.944,23.16,23.136,22.848,23.232,23.064
3/9/16 4:45,23.352,23.737,23.328,22.896,23.136,23.112,22.824,23.208,23.04
3/9/16 5:00,23.328,23.713,23.304,22.872,23.112,23.088,22.776,23.184,23.016
3/9/16 5:15,23.304,23.689,23.28,22.848,23.088,23.064,22.753,23.184,22.992
3/9/16 5:30,23.28,23.689,23.28,22.824,23.064,23.064,22.729,23.16,22.992
3/9/16 5:45,23.28,23.665,23.256,22.8,23.04,23.04,22.729,23.136,22.968
3/9/16 6:00,23.256,23.665,23.232,22.776,23.04,23.016,22.705,23.136,22.968
3/9/16 6:15,23.232,23.641,23.232,22.776,23.016,22.992,22.681,23.112,22.944
3/9/16 6:30,23.208,23.641,23.208,22.729,22.992,22.968,22.657,23.088,22.92
3/9/16 6:45,23.208,23.617,23.184,22.705,22.968,22.968,22.633,23.064,22.896
3/9/16 7:00,23.184,23.593,23.16,22.681,22.944,22.92,22.585,23.04,22.872
3/9/16 7:15,23.16,23.593,23.16,22.681,22.92,22.92,22.561,23.04,22.872
3/9/16 7:30,23.16,23.569,23.136,22.657,22.92,22.896,22.537,23.016,22.848
3/9/16 7:45,23.136,23.569,23.136,22.633,22.896,22.896,22.537,23.016,22.848
3/9/16 8:00,23.136,23.569,23.136,22.633,22.896,22.896,22.537,23.016,22.848
3/9/16 8:15,23.184,23.617,23.16,22.657,22.92,22.92,22.537,23.04,22.896
3/9/16 8:30,23.208,23.641,23.208,22.681,22.944,22.944,22.585,23.088,22.92
3/9/16 8:45,23.208,23.641,23.208,22.681,22.944,22.968,22.585,23.088,22.944
3/9/16 9:00,23.232,23.665,23.232,22.705,22.968,22.992,22.609,23.112,22.968
3/9/16 9:15,23.256,23.689,23.256,22.729,22.992,23.016,22.657,23.136,22.992
3/9/16 9:30,23.304,23.713,23.28,22.753,23.016,23.04,22.681,23.136,23.04
3/9/16 9:45,23.328,23.737,23.304,22.776,23.04,23.064,22.705,23.16,23.064
3/9/16 10:00,23.376,23.761,23.352,22.824,23.064,23.112,22.753,23.208,23.112
3/9/16 10:15,23.448,23.809,23.4,22.872,23.112,23.16,22.824,23.256,23.184
3/9/16 10:30,23.521,23.833,23.448,22.92,23.16,23.208,22.92,23.304,23.232
3/9/16 10:45,23.641,23.905,23.545,23.04,23.232,23.328,23.088,23.4,23.328
3/9/16 11:00,23.761,24.026,23.689,23.16,23.352,23.448,23.28,23.521,23.472
3/9/16 11:15,23.881,24.122,23.833,23.304,23.448,23.569,23.448,23.641,23.593
3/9/16 11:30,24.05,24.243,23.978,23.448,23.593,23.713,23.617,23.785,23.761
3/9/16 11:45,24.171,24.339,24.122,23.569,23.689,23.833,23.761,23.881,23.905
3/9/16 12:00,24.219,24.388,24.171,23.641,23.737,23.905,23.857,23.954,24.002
3/9/16 12:15,24.315,24.46,24.267,23.737,23.809,24.002,23.954,24.05,24.074
3/9/16 12:30,24.46,24.557,24.388,23.857,23.905,24.122,24.122,24.146,24.219
3/9/16 12:45,24.581,24.629,24.484,24.002,24.026,24.243,24.267,24.267,24.363
3/9/16 13:00,24.653,24.702,24.557,24.098,24.098,24.315,24.363,24.363,24.436
3/9/16 13:15,24.75,24.75,24.629,24.171,24.171,24.412,24.46,24.436,24.532
3/9/16 13:30,24.823,24.823,24.702,24.267,24.243,24.508,24.557,24.508,24.605
3/9/16 13:45,24.968,24.895,24.823,24.363,24.315,24.605,24.702,24.629,24.75
3/9/16 14:00,25.065,24.968,24.895,24.484,24.412,24.702,24.823,24.726,24.847
3/9/16 14:15,25.137,25.016,24.992,24.581,24.484,24.823,24.895,24.798,24.919
3/9/16 14:30,25.234,25.065,25.04,24.653,24.557,24.919,25.016,24.847,25.016
3/9/16 14:45,25.283,25.089,25.113,24.75,24.629,24.992,25.089,24.919,25.016
3/9/16 15:00,25.355,25.137,25.162,24.823,24.677,25.113,25.162,24.968,25.04
3/9/16 15:15,25.307,25.137,25.186,24.871,24.677,25.162,25.162,24.968,25.065
3/9/16 15:30,25.331,25.137,25.186,24.895,24.726,25.404,25.234,24.992,25.04
3/9/16 15:45,25.331,25.113,25.186,24.919,24.75,25.453,25.234,24.968,25.089
3/9/16 16:00,25.331,25.113,25.162,24.944,24.75,25.404,25.258,24.968,25.065
3/9/16 16:15,25.283,25.089,25.137,24.919,24.726,25.355,25.21,24.919,25.065
3/9/16 16:30,25.234,25.016,25.065,24.895,24.677,25.331,25.162,24.895,25.04
3/9/16 16:45,25.186,24.944,24.992,24.871,24.653,25.283,25.113,24.823,24.992
3/9/16 17:00,25.113,24.895,24.944,24.823,24.605,25.234,25.065,24.798,24.968
3/9/16 17:15,25.04,24.823,24.871,24.774,24.557,25.162,24.992,24.726,24.895
3/9/16 17:30,24.944,24.75,24.798,24.702,24.484,25.065,24.919,24.653,24.823
3/9/16 17:45,24.871,24.677,24.702,24.629,24.412,24.992,24.847,24.581,24.75
3/9/16 18:00,24.798,24.581,24.629,24.581,24.363,24.895,24.774,24.508,24.653
3/9/16 18:15,24.702,24.508,24.557,24.508,24.291,24.798,24.702,24.436,24.581
3/9/16 18:30,24.629,24.436,24.484,24.436,24.219,24.702,24.629,24.363,24.508
3/9/16 18:45,24.532,24.363,24.412,24.363,24.171,24.629,24.557,24.291,24.412
3/9/16 19:00,24.46,24.291,24.339,24.291,24.098,24.532,24.484,24.219,24.339
3/9/16 19:15,24.388,24.219,24.267,24.219,24.05,24.436,24.412,24.171,24.267
3/9/16 19:30,24.315,24.171,24.195,24.146,23.978,24.363,24.339,24.098,24.195
3/9/16 19:45,24.243,24.098,24.146,24.098,23.93,24.291,24.267,24.026,24.122
3/9/16 20:00,24.171,24.05,24.074,24.026,23.881,24.219,24.219,23.978,24.074
3/9/16 20:15,24.122,24.002,24.026,23.978,23.833,24.146,24.146,23.93,24.002
3/9/16 20:30,24.05,23.954,23.954,23.905,23.761,24.074,24.074,23.857,23.93
3/9/16 20:45,23.978,23.881,23.905,23.833,23.713,24.002,24.002,23.785,23.857
3/9/16 21:00,23.905,23.833,23.833,23.761,23.665,23.93,23.954,23.737,23.809
3/9/16 21:15,23.833,23.761,23.785,23.689,23.593,23.857,23.881,23.689,23.737
3/9/16 21:30,23.785,23.713,23.713,23.641,23.545,23.785,23.809,23.617,23.665
3/9/16 21:45,23.713,23.665,23.665,23.569,23.497,23.713,23.737,23.545,23.617
3/9/16 22:00,23.665,23.617,23.593,23.497,23.448,23.641,23.689,23.497,23.545
3/9/16 22:15,23.617,23.569,23.545,23.448,23.4,23.593,23.641,23.448,23.497
3/9/16 22:30,23.569,23.545,23.521,23.4,23.352,23.545,23.593,23.424,23.472
3/9/16 22:45,23.521,23.497,23.472,23.352,23.328,23.497,23.545,23.376,23.424
3/9/16 23:00,23.472,23.472,23.424,23.304,23.28,23.448,23.472,23.328,23.376
3/9/16 23:15,23.424,23.448,23.4,23.256,23.232,23.4,23.424,23.28,23.328
3/9/16 23:30,23.376,23.4,23.352,23.184,23.184,23.352,23.376,23.256,23.28
3/9/16 23:45,23.328,23.352,23.304,23.136,23.16,23.304,23.328,23.208,23.232
3/10/16 0:00,23.304,23.328,23.28,23.112,23.112,23.28,23.28,23.16,23.208
3/10/16 0:15,23.256,23.304,23.256,23.064,23.088,23.232,23.256,23.136,23.16
3/10/16 0:30,23.232,23.28,23.208,23.04,23.064,23.208,23.208,23.112,23.136
3/10/16 0:45,23.184,23.256,23.184,22.992,23.016,23.16,23.16,23.064,23.112
3/10/16 1:00,23.16,23.232,23.136,22.944,22.992,23.112,23.112,23.04,23.064
3/10/16 1:15,23.112,23.208,23.112,22.896,22.944,23.064,23.088,22.992,23.016
3/10/16 1:30,23.088,23.184,23.088,22.848,22.92,23.04,23.04,22.968,22.992
3/10/16 1:45,23.064,23.16,23.064,22.824,22.896,23.016,23.016,22.92,22.968
3/10/16 2:00,23.016,23.136,23.04,22.776,22.872,22.968,22.968,22.896,22.944
3/10/16 2:15,23.016,23.136,23.016,22.753,22.848,22.968,22.944,22.896,22.92
3/10/16 2:30,22.992,23.112,22.992,22.729,22.824,22.944,22.92,22.872,22.896
3/10/16 2:45,22.968,23.112,22.968,22.705,22.824,22.92,22.896,22.848,22.872
3/10/16 3:00,22.944,23.088,22.944,22.657,22.8,22.896,22.848,22.824,22.848
3/10/16 3:15,22.92,23.064,22.92,22.633,22.776,22.872,22.824,22.8,22.824
3/10/16 3:30,22.896,23.064,22.92,22.609,22.753,22.848,22.8,22.776,22.8
3/10/16 3:45,22.872,23.04,22.896,22.585,22.729,22.824,22.776,22.753,22.776
3/10/16 4:00,22.848,23.04,22.872,22.561,22.729,22.8,22.753,22.729,22.753
3/10/16 4:15,22.848,23.016,22.872,22.537,22.705,22.8,22.729,22.729,22.753
3/10/16 4:30,22.824,23.016,22.848,22.489,22.681,22.776,22.705,22.705,22.729
3/10/16 4:45,22.8,22.992,22.824,22.465,22.681,22.753,22.681,22.681,22.705
3/10/16 5:00,22.776,22.968,22.8,22.441,22.633,22.729,22.633,22.657,22.681
3/10/16 5:15,22.753,22.944,22.776,22.417,22.633,22.705,22.609,22.633,22.657
3/10/16 5:30,22.729,22.944,22.753,22.393,22.609,22.681,22.585,22.609,22.633
3/10/16 5:45,22.705,22.92,22.729,22.345,22.585,22.657,22.561,22.585,22.609
3/10/16 6:00,22.681,22.896,22.705,22.321,22.537,22.609,22.537,22.561,22.585
3/10/16 6:15,22.657,22.872,22.705,22.298,22.537,22.585,22.513,22.537,22.561
3/10/16 6:30,22.633,22.848,22.681,22.25,22.489,22.561,22.465,22.513,22.537
3/10/16 6:45,22.609,22.824,22.633,22.226,22.465,22.537,22.441,22.489,22.513
3/10/16 7:00,22.585,22.824,22.633,22.202,22.441,22.513,22.417,22.441,22.489
3/10/16 7:15,22.561,22.8,22.609,22.154,22.417,22.489,22.369,22.417,22.441
3/10/16 7:30,22.513,22.776,22.585,22.13,22.393,22.465,22.345,22.393,22.441
3/10/16 7:45,22.513,22.753,22.561,22.106,22.369,22.441,22.321,22.369,22.417
3/10/16 8:00,22.489,22.753,22.561,22.106,22.369,22.441,22.321,22.369,22.393
3/10/16 8:15,22.489,22.753,22.561,22.082,22.345,22.441,22.298,22.369,22.393
3/10/16 8:30,22.513,22.776,22.585,22.106,22.369,22.441,22.321,22.393,22.417
3/10/16 8:45,22.537,22.824,22.633,22.106,22.393,22.489,22.345,22.417,22.465
3/10/16 9:00,22.585,22.848,22.681,22.13,22.417,22.537,22.393,22.465,22.537
3/10/16 9:15,22.585,22.92,22.705,22.178,22.489,22.585,22.441,22.513,22.609
3/10/16 9:30,22.633,22.968,22.776,22.369,22.537,22.633,22.513,22.609,22.705
3/10/16 9:45,22.776,23.04,22.824,22.393,22.585,22.705,22.561,22.681,22.8
3/10/16 10:00,23.016,23.136,22.92,22.465,22.633,22.776,22.657,22.776,22.896
3/10/16 10:15,22.968,23.208,23.016,22.561,22.729,22.848,22.753,22.872,22.992
3/10/16 10:30,23.112,23.304,23.112,22.657,22.8,22.944,22.872,22.968,23.088
3/10/16 10:45,23.184,23.352,23.16,22.729,22.848,23.016,22.968,23.016,23.16
3/10/16 11:00,23.304,23.448,23.256,22.824,22.92,23.112,23.064,23.112,23.256
3/10/16 11:15,23.448,23.545,23.376,22.92,23.04,23.208,23.184,23.256,23.376
3/10/16 11:30,23.545,23.641,23.472,23.016,23.136,23.304,23.304,23.328,23.472
3/10/16 11:45,23.665,23.761,23.617,23.136,23.232,23.4,23.448,23.448,23.569
3/10/16 12:00,23.809,23.881,23.737,23.256,23.328,23.521,23.593,23.569,23.713
3/10/16 12:15,23.954,23.978,23.857,23.376,23.424,23.665,23.737,23.689,23.833
3/10/16 12:30,24.026,24.026,23.905,23.472,23.497,23.737,23.833,23.761,23.93
3/10/16 12:45,24.122,24.122,24.002,23.569,23.593,23.833,23.93,23.857,24.026
3/10/16 13:00,24.219,24.171,24.098,23.665,23.665,23.905,24.05,23.954,24.098
3/10/16 13:15,24.267,24.219,24.122,23.737,23.713,23.978,24.122,24.002,24.171
3/10/16 13:30,24.412,24.315,24.243,23.857,23.809,24.098,24.243,24.122,24.291
3/10/16 13:45,24.436,24.339,24.291,23.93,23.857,24.146,24.315,24.146,24.315
3/10/16 14:00,24.46,24.363,24.291,23.978,23.881,24.171,24.363,24.171,24.339
3/10/16 14:15,24.484,24.363,24.315,24.002,23.905,24.171,24.388,24.195,24.363
3/10/16 14:30,24.484,24.363,24.315,24.026,23.93,24.195,24.412,24.195,24.339
3/10/16 14:45,24.484,24.339,24.315,24.026,23.93,24.195,24.436,24.195,24.339
3/10/16 15:00,24.484,24.315,24.291,24.05,23.93,24.195,24.436,24.195,24.315
3/10/16 15:15,24.484,24.315,24.291,24.05,23.93,24.219,24.46,24.195,24.315
3/10/16 15:30,24.484,24.315,24.315,24.098,23.954,24.291,24.508,24.219,24.315
3/10/16 15:45,24.484,24.315,24.291,24.098,23.978,24.339,24.508,24.219,24.363
3/10/16 16:00,24.46,24.267,24.267,24.098,23.954,24.291,24.532,24.195,24.315
3/10/16 16:15,24.46,24.267,24.267,24.122,23.954,24.315,24.532,24.171,24.339
3/10/16 16:30,24.412,24.219,24.219,24.098,23.93,24.291,24.484,24.146,24.315
3/10/16 16:45,24.363,24.171,24.171,24.074,23.905,24.267,24.436,24.122,24.267
3/10/16 17:00,24.315,24.122,24.122,24.026,23.857,24.243,24.412,24.074,24.267
3/10/16 17:15,24.267,24.074,24.074,24.002,23.833,24.219,24.363,24.05,24.243
3/10/16 17:30,24.219,24.026,24.026,23.978,23.785,24.171,24.339,24.026,24.219
3/10/16 17:45,24.146,23.978,23.978,23.93,23.737,24.098,24.291,23.954,24.146
3/10/16 18:00,24.074,23.905,23.905,23.881,23.689,24.026,24.219,23.905,24.074
3/10/16 18:15,24.026,23.833,23.857,23.809,23.641,23.954,24.171,23.833,24.002
3/10/16 18:30,23.954,23.785,23.785,23.761,23.593,23.881,24.098,23.785,23.93
3/10/16 18:45,23.881,23.737,23.737,23.689,23.545,23.809,24.05,23.713,23.857
3/10/16 19:00,23.809,23.665,23.689,23.641,23.497,23.737,23.978,23.665,23.785
3/10/16 19:15,23.761,23.617,23.641,23.593,23.448,23.689,23.93,23.617,23.713
3/10/16 19:30,23.689,23.569,23.593,23.545,23.4,23.617,23.881,23.545,23.665
3/10/16 19:45,23.641,23.521,23.545,23.497,23.352,23.569,23.833,23.521,23.617
3/10/16 20:00,23.593,23.497,23.497,23.448,23.304,23.497,23.761,23.448,23.545
3/10/16 20:15,23.545,23.448,23.448,23.4,23.256,23.448,23.713,23.424,23.497
3/10/16 20:30,23.497,23.4,23.4,23.352,23.232,23.4,23.665,23.376,23.448
3/10/16 20:45,23.448,23.376,23.376,23.304,23.184,23.352,23.617,23.328,23.4
3/10/16 21:00,23.4,23.352,23.352,23.28,23.16,23.328,23.569,23.28,23.352
3/10/16 21:15,23.376,23.328,23.304,23.256,23.136,23.28,23.545,23.256,23.304
3/10/16 21:30,23.328,23.304,23.28,23.208,23.112,23.256,23.497,23.208,23.256
3/10/16 21:45,23.28,23.256,23.256,23.16,23.064,23.208,23.448,23.184,23.208
3/10/16 22:00,23.256,23.232,23.208,23.136,23.04,23.16,23.424,23.136,23.184
3/10/16 22:15,23.208,23.208,23.184,23.088,23.016,23.136,23.376,23.088,23.136
3/10/16 22:30,23.16,23.16,23.16,23.064,22.968,23.088,23.352,23.064,23.088
3/10/16 22:45,23.136,23.136,23.112,23.016,22.944,23.04,23.304,23.016,23.04
3/10/16 23:00,23.088,23.112,23.088,22.968,22.92,23.016,23.256,22.968,22.992
3/10/16 23:15,23.064,23.088,23.064,22.944,22.872,22.968,23.232,22.944,22.968
3/10/16 23:30,23.016,23.064,23.016,22.896,22.848,22.944,23.184,22.896,22.92
3/10/16 23:45,22.992,23.04,22.992,22.872,22.824,22.92,23.16,22.872,22.872
3/11/16 0:00,22.968,23.016,22.968,22.824,22.776,22.872,23.136,22.824,22.848
3/11/16 0:15,22.92,22.992,22.944,22.8,22.753,22.848,23.088,22.8,22.8
3/11/16 0:30,22.896,22.968,22.92,22.753,22.729,22.824,23.064,22.753,22.776
3/11/16 0:45,22.872,22.944,22.896,22.729,22.705,22.776,23.04,22.729,22.729
3/11/16 1:00,22.848,22.92,22.872,22.705,22.681,22.753,23.016,22.705,22.705
3/11/16 1:15,22.824,22.896,22.848,22.681,22.681,22.753,22.992,22.681,22.681
3/11/16 1:30,22.8,22.896,22.824,22.657,22.657,22.729,22.968,22.657,22.657
3/11/16 1:45,22.776,22.872,22.824,22.633,22.657,22.705,22.968,22.657,22.657
3/11/16 2:00,22.776,22.872,22.824,22.633,22.633,22.705,22.968,22.633,22.657
3/11/16 2:15,22.753,22.872,22.824,22.609,22.633,22.705,22.944,22.633,22.633
3/11/16 2:30,22.753,22.872,22.8,22.585,22.633,22.681,22.92,22.609,22.633
3/11/16 2:45,22.705,22.848,22.776,22.561,22.609,22.657,22.896,22.585,22.585
3/11/16 3:00,22.681,22.824,22.753,22.537,22.561,22.633,22.872,22.561,22.561
3/11/16 3:15,22.657,22.8,22.705,22.513,22.537,22.609,22.848,22.537,22.537
3/11/16 3:30,22.609,22.753,22.681,22.489,22.513,22.561,22.8,22.489,22.489
3/11/16 3:45,22.585,22.729,22.657,22.441,22.489,22.537,22.776,22.465,22.465
3/11/16 4:00,22.537,22.681,22.609,22.417,22.465,22.489,22.753,22.441,22.441
3/11/16 4:15,22.513,22.657,22.585,22.393,22.417,22.465,22.705,22.393,22.417
3/11/16 4:30,22.465,22.609,22.537,22.369,22.393,22.441,22.681,22.369,22.369
3/11/16 4:45,22.441,22.585,22.513,22.321,22.369,22.393,22.657,22.345,22.345
3/11/16 5:00,22.393,22.537,22.489,22.298,22.321,22.369,22.609,22.321,22.298
3/11/16 5:15,22.369,22.513,22.441,22.274,22.298,22.321,22.585,22.274,22.274
3/11/16 5:30,22.321,22.465,22.393,22.226,22.25,22.298,22.537,22.25,22.226
3/11/16 5:45,22.298,22.441,22.369,22.202,22.226,22.25,22.513,22.202,22.202
3/11/16 6:00,22.25,22.393,22.345,22.154,22.202,22.202,22.489,22.178,22.154
3/11/16 6:15,22.226,22.369,22.298,22.13,22.154,22.178,22.441,22.13,22.106
3/11/16 6:30,22.178,22.321,22.274,22.106,22.13,22.154,22.417,22.106,22.082
3/11/16 6:45,22.154,22.298,22.25,22.058,22.106,22.106,22.369,22.082,22.058
3/11/16 7:00,22.106,22.25,22.202,22.034,22.058,22.082,22.345,22.034,22.011
3/11/16 7:15,22.082,22.226,22.178,22.011,22.034,22.034,22.321,22.011,21.987
3/11/16 7:30,22.058,22.202,22.154,21.987,22.011,22.011,22.298,21.987,21.963
3/11/16 7:45,22.034,22.178,22.13,21.963,21.987,22.011,22.274,21.963,21.939
3/11/16 8:00,22.011,22.154,22.13,21.963,21.963,21.987,22.25,21.939,21.915
3/11/16 8:15,22.011,22.154,22.106,21.939,21.963,21.963,22.25,21.939,21.915
3/11/16 8:30,22.011,22.13,22.106,21.939,21.963,21.963,22.25,21.939,21.915
3/11/16 8:45,22.011,22.13,22.106,21.939,21.963,21.963,22.25,21.939,21.915
3/11/16 9:00,22.034,22.13,22.106,21.963,21.963,21.987,22.25,21.963,21.915
3/11/16 9:15,22.058,22.154,22.13,21.987,21.987,22.011,22.274,21.987,21.963
3/11/16 9:30,22.058,22.154,22.154,21.987,21.987,22.011,22.298,21.987,21.963
3/11/16 9:45,22.082,22.202,22.178,22.034,22.011,22.034,22.345,22.034,21.987
3/11/16 10:00,22.178,22.25,22.25,22.13,22.106,22.106,22.417,22.106,22.058
3/11/16 10:15,22.274,22.345,22.369,22.25,22.202,22.202,22.489,22.226,22.154
3/11/16 10:30,22.369,22.441,22.489,22.393,22.321,22.298,22.609,22.345,22.274
3/11/16 10:45,22.489,22.561,22.609,22.513,22.417,22.417,22.729,22.465,22.393
3/11/16 11:00,22.633,22.681,22.753,22.705,22.561,22.537,22.872,22.609,22.513
